policy,assignment_accuracy,energy_w,switching_penalty_w,energy_w_with_switching,energy_saving_vs_all_on,energy_saving_with_switching_vs_all_on,energy_gap_vs_oracle,energy_gap_with_switching_vs_oracle_static,served_ratio,active_bs,switch_events,activation_events,deactivation_events,max_load,energy_gap_with_switching_vs_oracle,seed
flat_mlp,0.4930555555555555,227.84469109419766,49.583333333333336,277.428024427531,0.7755224718283767,0.726671897115733,0.11368818016627326,0.35839841496406805,1.0,1.5833333333333333,1.4166666666666667,0.7083333333333334,0.7083333333333334,0.5256117238963872,-0.013911920145469466,19
ml_gcn_stable_search,0.42658730158730157,228.06275464211987,21.875,249.93775464211987,0.7753076308944632,0.7537559067565321,0.12399552836465316,0.23385359703523226,1.0,1.5833333333333333,0.625,0.2916666666666667,0.3333333333333333,0.5321874860654606,-0.1116231279562727,19
attn_ml_gcn_stable_search,0.42658730158730157,228.15044208020956,21.875,250.02544208020956,0.7752212393298428,0.7536695151919117,0.12446215711397128,0.23432022578455036,1.0,1.5833333333333333,0.625,0.2916666666666667,0.3333333333333333,0.5326284767888062,-0.11131145238697271,19
flat_mlp_stable_search,0.4444444444444444,228.35832562107097,21.875,250.23332562107097,0.7750164279595361,0.753464703821605,0.12558372196014103,0.23544179063072013,1.0,1.5833333333333333,0.625,0.2916666666666667,0.3333333333333333,0.5350724426455756,-0.11057255269555043,19
greedy_sleep,0.31845238095238093,237.79970045272418,90.41666666666667,328.21636711939084,0.7657145808347545,0.6766341210646396,0.18746122811134194,0.6477623020622931,1.0,1.7916666666666667,2.5833333333333335,1.2916666666666667,1.2916666666666667,0.38818418849510355,0.1666097824739866,19
load_sleep,0.31845238095238093,237.79970045272418,90.41666666666667,328.21636711939084,0.7657145808347545,0.6766341210646396,0.18746122811134194,0.6477623020622931,1.0,1.7916666666666667,2.5833333333333335,1.2916666666666667,1.2916666666666667,0.38818418849510355,0.1666097824739866,19
rsrp,0.2123015873015873,687.3252372570483,0.0,687.3252372570483,0.3228322785644843,0.3228322785644843,2.479604451147567,2.479604451147567,1.0,7.0,0.0,0.0,0.0,0.20537751214506608,1.4430236449288703,19
sinr,0.2123015873015873,687.3252372570483,0.0,687.3252372570483,0.3228322785644843,0.3228322785644843,2.479604451147567,2.479604451147567,1.0,7.0,0.0,0.0,0.0,0.20537751214506608,1.4430236449288703,19
load_aware,0.21626984126984125,692.017257230062,0.0,692.017257230062,0.3182095987881163,0.3182095987881163,2.501603074235486,2.501603074235486,1.0,7.0,0.0,0.0,0.0,0.1958813808740413,1.4597009253707989,19
flat_mlp_search,0.9295634920634921,194.30142913941805,55.416666666666664,249.71809580608473,0.8085700205522975,0.7539723194028722,-0.0008680122915316357,0.2833708670184498,1.0,1.1666666666666667,1.5833333333333333,0.7916666666666666,0.7916666666666666,0.7201729497615149,-0.012421081814186762,23
agg_gcn_search,0.9702380952380952,194.32127553887025,58.333333333333336,252.65460887220357,0.8085504674493889,0.7510792030815728,-0.0007895845140357834,0.294884798508999,1.0,1.1666666666666667,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.7210048527474489,-0.0008078329316222785,23
oracle,1.0,194.52554326644056,58.333333333333336,252.8588765997739,0.8083492184567088,0.7508779540888927,0.0,0.2956743830230348,1.0,1.1666666666666667,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.721694338459002,1.124014699922519e-16,23
attn_ml_gcn_search,0.9454365079365079,194.61764524389056,61.25,255.86764524389056,0.8082584775922261,0.7479136500060192,0.00035293930595347656,0.3127577932097884,1.0,1.1666666666666667,1.75,0.875,0.875,0.7239026522396806,0.011899003446412431,23
ml_gcn_search,0.9454365079365079,194.61764524389056,61.25,255.86764524389056,0.8082584775922261,0.7479136500060192,0.00035293930595347656,0.3127577932097884,1.0,1.1666666666666667,1.75,0.875,0.875,0.7239026522396806,0.011899003446412431,23
flat_mlp_stable_search,0.7063492063492064,201.41121291517652,43.75,245.16121291517652,0.8015653074727326,0.7584618591968705,0.034486621296669795,0.2678616070769028,1.0,1.2083333333333333,1.25,0.625,0.625,0.7497109052446951,-0.030442529003169044,23
agg_gcn_stable_search,0.5962301587301587,210.38407744365213,35.0,245.38407744365213,0.7927250468535446,0.758242288232855,0.08245457542904487,0.2696902685272542,1.0,1.3333333333333333,1.0,0.5,0.5,0.6812398558939873,-0.02956114990557714,23
attn_ml_gcn_stable_search,0.5962301587301587,210.44368540015398,35.0,245.44368540015398,0.7926663198028039,0.7581835611821143,0.08276805316115424,0.2700037462593636,1.0,1.3333333333333333,1.0,0.5,0.5,0.6827286537392109,-0.029325413840846467,23
ml_gcn_stable_search,0.5962301587301587,210.44368540015398,35.0,245.44368540015398,0.7926663198028039,0.7581835611821143,0.08276805316115424,0.2700037462593636,1.0,1.3333333333333333,1.0,0.5,0.5,0.6827286537392109,-0.029325413840846467,23
flat_mlp_pruned,0.5515873015873015,215.84878943349972,61.25,277.0987894334997,0.7873410941541875,0.7269962665679807,0.11005659512288564,0.4265059152977592,1.0,1.4583333333333333,1.75,0.875,0.875,0.570274812359379,0.09586340475637266,23
flat_mlp_stable,0.5277777777777778,217.59766906162574,46.666666666666664,264.2643357282924,0.7856180600378071,0.7396410485435543,0.1198079069450455,0.36176930610928726,1.0,1.4583333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5948871548145216,0.045106026262115864,23
attn_ml_gcn_pruned,0.5386904761904762,219.50970413649335,62.708333333333336,282.2180374698267,0.7837342816389228,0.7219526724435205,0.13104708980685195,0.44849335842983074,1.0,1.5,1.7916666666666667,0.9166666666666666,0.875,0.5554634968544744,0.11610887964404992,23
ml_gcn_pruned,0.5099206349206349,220.0027092870146,56.875,276.8777092870146,0.7832485622788034,0.7272140795201826,0.13298003685691154,0.42762596995120367,1.0,1.5,1.625,0.8333333333333334,0.7916666666666666,0.5605491048791894,0.09498908248832355,23
attn_ml_gcn_stable,0.566468253968254,220.8673573913244,48.125,268.9923573913244,0.7823966922252962,0.734982899121848,0.13674539993481705,0.38990832729025854,1.0,1.5,1.375,0.7083333333333334,0.6666666666666666,0.58223536882076,0.06380428881318909,23
ml_gcn_stable,0.566468253968254,220.8673573913244,48.125,268.9923573913244,0.7823966922252962,0.734982899121848,0.13674539993481705,0.38990832729025854,1.0,1.5,1.375,0.7083333333333334,0.6666666666666666,0.58223536882076,0.06380428881318909,23
agg_gcn_pruned,0.503968253968254,221.31694400810238,65.625,286.9419440081024,0.7819537497457119,0.7172985773319188,0.1388830896284565,0.4780765147178429,1.0,1.5,1.875,0.9583333333333334,0.9166666666666666,0.571788528265365,0.13479086780202432,23
agg_gcn_stable,0.5228174603174603,221.80313022487894,42.291666666666664,264.09479689154557,0.7814747485469172,0.7398080818802506,0.140720478413421,0.35830415433372215,1.0,1.5,1.2083333333333333,0.625,0.5833333333333334,0.5761525447227945,0.044435538284684994,23
flat_mlp,0.48115079365079366,224.2649170399194,65.625,289.8899170399194,0.7790493428178134,0.7143941704040203,0.15412670203679965,0.49382625870694064,1.0,1.5416666666666667,1.875,0.9166666666666666,0.9583333333333334,0.5491119351477249,0.1464494382720778,23
rsrp_sleep,0.2787698412698412,227.0944189501264,77.29166666666667,304.386085616793,0.776261656206772,0.7001122309194158,0.17730435590758942,0.5822332569269787,1.0,1.625,2.2083333333333335,1.0833333333333333,1.125,0.5138264259012285,0.2037785254364498,23
sinr_sleep,0.2787698412698412,227.0944189501264,77.29166666666667,304.386085616793,0.776261656206772,0.7001122309194158,0.17730435590758942,0.5822332569269787,1.0,1.625,2.2083333333333335,1.0833333333333333,1.125,0.5138264259012285,0.2037785254364498,23
agg_gcn,0.3978174603174603,230.49085662683862,56.875,287.3658566268386,0.7729154121903067,0.716880929431686,0.1881998843589712,0.48676938892598676,1.0,1.625,1.625,0.8333333333333334,0.7916666666666666,0.510660044697753,0.13646734688963486,23
attn_ml_gcn,0.3978174603174603,231.2941450102165,55.416666666666664,286.71081167688317,0.7721239950638261,0.7175262939144008,0.19218342583494494,0.4784958493559166,1.0,1.625,1.5833333333333333,0.7916666666666666,0.7916666666666666,0.5173710909052909,0.13387679140365033,23
ml_gcn,0.3978174603174603,231.2941450102165,55.416666666666664,286.71081167688317,0.7721239950638261,0.7175262939144008,0.19218342583494494,0.4784958493559166,1.0,1.625,1.5833333333333333,0.7916666666666666,0.7916666666666666,0.5173710909052909,0.13387679140365033,23
greedy_sleep,0.22420634920634921,237.2397471206325,86.04166666666667,323.2814137872992,0.7662662589944507,0.681496144051922,0.23272168794161494,0.6796511583438082,1.0,1.75,2.4583333333333335,1.2083333333333333,1.25,0.4530182983945124,0.27850529961418125,23
load_sleep,0.22420634920634921,237.2397471206325,86.04166666666667,323.2814137872992,0.7662662589944507,0.681496144051922,0.23272168794161494,0.6796511583438082,1.0,1.75,2.4583333333333335,1.2083333333333333,1.25,0.4530182983945124,0.27850529961418125,23
rsrp,0.17460317460317462,691.0196705785866,0.0,691.0196705785866,0.31919244277971764,0.31919244277971764,2.6205343090101607,2.6205343090101607,1.0,7.0,0.0,0.0,0.0,0.21742254249630752,1.7328274169007538,23
sinr,0.17460317460317462,691.0196705785866,0.0,691.0196705785866,0.31919244277971764,0.31919244277971764,2.6205343090101607,2.6205343090101607,1.0,7.0,0.0,0.0,0.0,0.21742254249630752,1.7328274169007538,23
load_aware,0.17361111111111108,696.8579493393681,0.0,696.8579493393681,0.3134404440006226,0.3134404440006226,2.6510821439894037,2.6510821439894037,1.0,7.0,0.0,0.0,0.0,0.2168899136990329,1.755916496624945,23
agg_gcn_search,0.8690476190476191,195.79264808004302,62.708333333333336,258.50098141337634,0.8071008393300069,0.7453192301346045,-0.0011685681625845535,0.31984844228021414,1.0,1.2083333333333333,1.7916666666666667,0.9166666666666666,0.875,0.6820540160571874,0.010229970543231756,29
flat_mlp_search,0.9097222222222222,195.96130180590967,65.625,261.58630180590967,0.8069346780237344,0.7422795056099413,-0.0005170941480281636,0.3368426912611184,1.0,1.2083333333333333,1.875,0.9583333333333334,0.9166666666666666,0.6817440201909016,0.022287499734121304,29
attn_ml_gcn_search,0.8809523809523809,196.00041038718226,62.708333333333336,258.7087437205156,0.8068961474017908,0.7451145382063885,-0.0003807062310934208,0.32063630421170525,1.0,1.2083333333333333,1.7916666666666667,0.9166666666666666,0.875,0.6827496875469429,0.011041912177935468,29
ml_gcn_search,0.8809523809523809,196.00041038718226,62.708333333333336,258.7087437205156,0.8068961474017908,0.7451145382063885,-0.0003807062310934208,0.32063630421170525,1.0,1.2083333333333333,1.7916666666666667,0.9166666666666666,0.875,0.6827496875469429,0.011041912177935468,29
oracle,1.0,196.09163609693314,59.791666666666664,255.8833027635998,0.8068062698552382,0.7478982238782268,0.0,0.30494386566943793,1.0,1.2083333333333333,1.7083333333333333,0.875,0.8333333333333334,0.6825192812176296,-2.2214586980426514e-16,29
attn_ml_gcn_stable_search,0.47321428571428575,211.56887298902197,30.625,242.19387298902197,0.7915577606019487,0.7613853468088454,0.08289651395175508,0.24556126272052392,1.0,1.375,0.875,0.4583333333333333,0.4166666666666667,0.6402086946379967,-0.053498722373553985,29
ml_gcn_stable_search,0.47321428571428575,211.56887298902197,30.625,242.19387298902197,0.7915577606019487,0.7613853468088454,0.08289651395175508,0.24556126272052392,1.0,1.375,0.875,0.4583333333333333,0.4166666666666667,0.6402086946379967,-0.053498722373553985,29
agg_gcn_stable_search,0.47420634920634924,211.73874133291426,30.625,242.36374133291426,0.7913904026276707,0.7612179888345673,0.08362938538488364,0.2462941341536525,1.0,1.375,0.875,0.4583333333333333,0.4166666666666667,0.6449291609957046,-0.05283487153976502,29
flat_mlp_pruned,0.6041666666666666,211.88863233342548,48.125,260.0136323334255,0.791242726765098,0.7438289336616498,0.0799475842463121,0.32461142932178205,1.0,1.375,1.375,0.7083333333333334,0.6666666666666666,0.6396601209064757,0.01614145794280876,29
attn_ml_gcn_pruned,0.6220238095238095,211.91305427644568,51.041666666666664,262.95472094311236,0.791218665737492,0.7409313094156529,0.08006826388545649,0.33985768074988787,1.0,1.375,1.4583333333333333,0.75,0.7083333333333334,0.6422128843494016,0.027635324787274224,29
ml_gcn_pruned,0.6160714285714286,211.97224289606706,51.041666666666664,263.0139095627337,0.791160351826535,0.7408729955046959,0.0803029969055267,0.3400924137699581,1.0,1.375,1.4583333333333333,0.75,0.7083333333333334,0.6424557511089728,0.027866635775455558,29
flat_mlp_stable_search,0.4583333333333333,212.03300624102872,30.625,242.65800624102872,0.7911004864620407,0.7609280726689372,0.08477024231884313,0.247434991087612,1.0,1.375,0.875,0.4583333333333333,0.4166666666666667,0.6456410993630285,-0.05168487501816191,29
agg_gcn_pruned,0.6626984126984127,213.80432068345894,51.041666666666664,264.8459873501256,0.7893553490803361,0.739067992758497,0.08749112131683141,0.34509192717733467,1.0,1.4166666666666667,1.4583333333333333,0.75,0.7083333333333334,0.6244826500773876,0.03502645342516154,29
agg_gcn_stable,0.4513888888888889,216.92642568148707,39.375,256.30142568148705,0.7862793835650373,0.7474862801167615,0.10777776845648496,0.3122706315704837,1.0,1.4166666666666667,1.125,0.5833333333333334,0.5416666666666666,0.65634968686992,0.0016340375216802462,29
attn_ml_gcn_stable,0.4513888888888889,216.92642568148707,39.375,256.30142568148705,0.7862793835650373,0.7474862801167615,0.10777776845648496,0.3122706315704837,1.0,1.4166666666666667,1.125,0.5833333333333334,0.5416666666666666,0.65634968686992,0.0016340375216802462,29
flat_mlp_stable,0.4513888888888889,216.92642568148707,39.375,256.30142568148705,0.7862793835650373,0.7474862801167615,0.10777776845648496,0.3122706315704837,1.0,1.4166666666666667,1.125,0.5833333333333334,0.5416666666666666,0.65634968686992,0.0016340375216802462,29
ml_gcn_stable,0.4513888888888889,216.92642568148707,39.375,256.30142568148705,0.7862793835650373,0.7474862801167615,0.10777776845648496,0.3122706315704837,1.0,1.4166666666666667,1.125,0.5833333333333334,0.5416666666666666,0.65634968686992,0.0016340375216802462,29
agg_gcn,0.5892857142857143,219.7915325775666,45.208333333333336,264.9998659108999,0.7834566181501806,0.7389163882651232,0.11659838181661901,0.3470145523700147,1.0,1.4583333333333333,1.2916666666666667,0.6666666666666666,0.625,0.6281434635166124,0.03562781568331753,29
attn_ml_gcn,0.5892857142857143,219.7915325775666,45.208333333333336,264.9998659108999,0.7834566181501806,0.7389163882651232,0.11659838181661901,0.3470145523700147,1.0,1.4583333333333333,1.2916666666666667,0.6666666666666666,0.625,0.6281434635166124,0.03562781568331753,29
ml_gcn,0.5892857142857143,219.7915325775666,45.208333333333336,264.9998659108999,0.7834566181501806,0.7389163882651232,0.11659838181661901,0.3470145523700147,1.0,1.4583333333333333,1.2916666666666667,0.6666666666666666,0.625,0.6281434635166124,0.03562781568331753,29
rsrp_sleep,0.3194444444444444,221.60815323777356,75.83333333333333,297.4414865711069,0.7816668441007156,0.7069542004225547,0.13955442222650688,0.523279756158303,1.0,1.5416666666666667,2.1666666666666665,1.0833333333333333,1.0833333333333333,0.5480381733255514,0.16241069018051935,29
sinr_sleep,0.3194444444444444,221.60815323777356,75.83333333333333,297.4414865711069,0.7816668441007156,0.7069542004225547,0.13955442222650688,0.523279756158303,1.0,1.5416666666666667,2.1666666666666665,1.0833333333333333,1.0833333333333333,0.5480381733255514,0.16241069018051935,29
flat_mlp,0.5694444444444444,223.84426002418707,45.208333333333336,269.0525933575204,0.779463783227402,0.7349235533423445,0.13943031438074352,0.3722787997883721,1.0,1.5,1.2916666666666667,0.6666666666666666,0.625,0.6193069269115418,0.051466002086455374,29
greedy_sleep,0.29365079365079366,229.62344469125057,70.0,299.62344469125054,0.773770005230295,0.7048044879889157,0.18385404220946364,0.5602769885850221,1.0,1.625,2.0,1.0,1.0,0.5293748788739301,0.17093785118156152,29
load_sleep,0.29365079365079366,229.62344469125057,70.0,299.62344469125054,0.773770005230295,0.7048044879889157,0.18385404220946364,0.5602769885850221,1.0,1.625,2.0,1.0,1.0,0.5293748788739301,0.17093785118156152,29
rsrp,0.1875,690.455043770697,0.0,690.455043770697,0.319748725349067,0.319748725349067,2.595520619923939,2.595520619923939,1.0,7.0,0.0,0.0,0.0,0.212173014112459,1.6983200400871026,29
sinr,0.1875,690.455043770697,0.0,690.455043770697,0.319748725349067,0.319748725349067,2.595520619923939,2.595520619923939,1.0,7.0,0.0,0.0,0.0,0.212173014112459,1.6983200400871026,29
load_aware,0.1775793650793651,694.512924304932,0.0,694.512924304932,0.3157508134926779,0.3157508134926779,2.6167779432900593,2.6167779432900593,1.0,7.0,0.0,0.0,0.0,0.20578329364607964,1.7141783649188087,29
flat_mlp_search,0.9543650793650794,200.69627777974995,70.0,270.69627777974995,0.8022696770642858,0.7333041598229064,-0.00022828336481382758,0.34823946606584194,1.0,1.2916666666666667,2.0,1.0,1.0,0.6183067274530617,-0.010896911155508615,31
oracle,1.0,200.7618617221061,72.91666666666667,273.67852838877275,0.8022050623427526,0.7303659818829825,0.0,0.3644365814040229,1.0,1.2916666666666667,2.0833333333333335,1.0416666666666667,1.0416666666666667,0.6184810794267496,0.0,31
agg_gcn_search,0.9751984126984127,200.8824624407482,72.91666666666667,273.7991291074149,0.8020862439007407,0.7302471634409705,0.0005044419201541343,0.36494102332417705,1.0,1.2916666666666667,2.0833333333333335,1.0416666666666667,1.0416666666666667,0.6211392704135281,0.00044066562090991964,31
attn_ml_gcn_search,0.9484126984126985,200.90908015418327,75.83333333333333,276.7424134875166,0.8020600195525288,0.7273473758743679,0.0006127496221337998,0.3766135792310277,1.0,1.2916666666666667,2.1666666666666665,1.0833333333333333,1.0833333333333333,0.6208223420493334,0.011195197214709806,31
ml_gcn_search,0.8878968253968255,200.98989370274634,67.08333333333333,268.0732270360797,0.8019804002928607,0.7358884462698723,0.0012000628543287733,0.33305218015426225,1.0,1.2916666666666667,1.9166666666666667,0.9583333333333334,0.9583333333333334,0.6235722087906972,-0.02048133401510577,31
attn_ml_gcn_stable_search,0.6994047619047619,208.876284268165,40.833333333333336,249.7096176014983,0.794210557371266,0.7539806723137947,0.04096222853363551,0.256712566591317,1.0,1.3333333333333333,1.1666666666666667,0.5833333333333334,0.5833333333333334,0.6583300221137339,-0.08758053080885292,31
ml_gcn_stable_search,0.6994047619047619,208.876284268165,40.833333333333336,249.7096176014983,0.794210557371266,0.7539806723137947,0.04096222853363551,0.256712566591317,1.0,1.3333333333333333,1.1666666666666667,0.5833333333333334,0.5833333333333334,0.6583300221137339,-0.08758053080885292,31
agg_gcn_pruned,0.6001984126984127,222.6962411687845,70.0,292.6962411687845,0.7805948362869118,0.7116293190455325,0.11669589079818021,0.47237213313034143,1.0,1.5,2.0,1.0,1.0,0.5943311604625802,0.06948923940790946,31
flat_mlp_pruned,0.5615079365079365,223.8797210722021,59.791666666666664,283.67138773886876,0.7794288462342837,0.7205208002572722,0.12265244311044833,0.41838647874330354,1.0,1.5416666666666667,1.7083333333333333,0.8333333333333334,0.875,0.5530684573065557,0.03651312877530788,31
attn_ml_gcn_pruned,0.5823412698412699,225.73660580450726,64.16666666666667,289.9032724711739,0.7775994031482688,0.714381012343671,0.13379181725136569,0.45629417525340465,1.0,1.5416666666666667,1.8333333333333333,0.9166666666666666,0.9166666666666666,0.5740552311800446,0.05928394959561164,31
ml_gcn_pruned,0.5823412698412699,225.73660580450726,64.16666666666667,289.9032724711739,0.7775994031482688,0.714381012343671,0.13379181725136569,0.45629417525340465,1.0,1.5416666666666667,1.8333333333333333,0.9166666666666666,0.9166666666666666,0.5740552311800446,0.05928394959561164,31
flat_mlp_stable_search,0.4871031746031746,226.60283247604733,23.333333333333332,249.93616580938067,0.7767459778561109,0.7537574721089846,0.13782611228764657,0.25915038516606753,1.0,1.5416666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5838809587421733,-0.08675274132454036,31
agg_gcn_stable,0.6458333333333334,227.5728912690311,49.583333333333336,277.1562246023644,0.7757902549073585,0.7269396801947149,0.13881482331206998,0.38883254236863674,1.0,1.5416666666666667,1.4166666666666667,0.7083333333333334,0.7083333333333334,0.6009554428956035,0.012707230757435975,31
attn_ml_gcn_stable,0.5882936507936508,227.62445259093613,46.666666666666664,274.2911192576028,0.7757394555754323,0.7297624440811795,0.142358342487417,0.3760879009934465,1.0,1.5416666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5857383772452013,0.0022383592620019324,31
ml_gcn_stable,0.5882936507936508,227.62445259093613,46.666666666666664,274.2911192576028,0.7757394555754323,0.7297624440811795,0.142358342487417,0.3760879009934465,1.0,1.5416666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5857383772452013,0.0022383592620019324,31
flat_mlp_stable,0.5466269841269841,227.7688131729967,45.208333333333336,272.97714650633,0.7755972284009885,0.731056998515931,0.1401811675160379,0.36787992774468886,1.0,1.5416666666666667,1.2916666666666667,0.625,0.6666666666666666,0.5877408720101205,-0.0025627947014039395,31
agg_gcn_stable_search,0.4930555555555556,230.19961912937194,20.416666666666668,250.6162857960386,0.7732023456853478,0.7530874031566123,0.15701751463894595,0.2623836575914234,1.0,1.5833333333333333,0.5833333333333334,0.2916666666666667,0.2916666666666667,0.569123213183018,-0.0842676359322321,31
agg_gcn,0.48412698412698413,234.74926375929115,86.04166666666667,320.7909304259578,0.7687199371829644,0.6839498222404355,0.17883980046898607,0.599823405844304,1.0,1.625,2.4583333333333335,1.2083333333333333,1.25,0.5548776452052512,0.17214504299825728,31
attn_ml_gcn,0.48313492063492064,234.92309307800906,80.20833333333333,315.1314264113424,0.7685486767704344,0.6895256882646873,0.18179251068261001,0.5740488204828876,1.0,1.625,2.2916666666666665,1.125,1.1666666666666667,0.5594910850507447,0.15146565668346443,31
ml_gcn,0.48313492063492064,234.92309307800906,80.20833333333333,315.1314264113424,0.7685486767704344,0.6895256882646873,0.18179251068261001,0.5740488204828876,1.0,1.625,2.2916666666666665,1.125,1.1666666666666667,0.5594910850507447,0.15146565668346443,31
rsrp_sleep,0.2390873015873016,235.73396990663204,83.125,318.858969906632,0.7677497833432197,0.6858532316190818,0.19741982183852158,0.615623963036212,1.0,1.7083333333333333,2.375,1.2083333333333333,1.1666666666666667,0.5045067291603141,0.16508580992396452,31
sinr_sleep,0.2390873015873016,235.73396990663204,83.125,318.858969906632,0.7677497833432197,0.6858532316190818,0.19741982183852158,0.615623963036212,1.0,1.7083333333333333,2.375,1.2083333333333333,1.1666666666666667,0.5045067291603141,0.16508580992396452,31
flat_mlp,0.4861111111111111,237.17030589227534,83.125,320.29530589227534,0.7663346739977582,0.6844381222736203,0.1941709178854801,0.6063953701592192,1.0,1.6666666666666667,2.375,1.1666666666666667,1.2083333333333333,0.527235009181298,0.1703340696033024,31
greedy_sleep,0.24404761904761904,237.66589707893368,97.70833333333333,335.374230412267,0.7658464068187846,0.6695820390026926,0.2067883726535833,0.7027719483843681,1.0,1.75,2.7916666666666665,1.4166666666666667,1.375,0.4623954593466603,0.2254312838742422,31
load_sleep,0.24404761904761904,237.66589707893368,97.70833333333333,335.374230412267,0.7658464068187846,0.6695820390026926,0.2067883726535833,0.7027719483843681,1.0,1.75,2.7916666666666665,1.4166666666666667,1.375,0.4623954593466603,0.2254312838742422,31
rsrp,0.2123015873015873,690.1443653538887,0.0,690.1443653538887,0.32005481245922296,0.32005481245922296,2.531052076893984,2.531052076893984,1.0,7.0,0.0,0.0,0.0,0.21357178747393246,1.52173369031533,31
sinr,0.2123015873015873,690.1443653538887,0.0,690.1443653538887,0.32005481245922296,0.32005481245922296,2.531052076893984,2.531052076893984,1.0,7.0,0.0,0.0,0.0,0.21357178747393246,1.52173369031533,31
load_aware,0.21329365079365079,695.5547694465625,0.0,695.5547694465625,0.31472436507727836,0.31472436507727836,2.558485842069304,2.558485842069304,1.0,7.0,0.0,0.0,0.0,0.2078532025083075,1.5415028849413261,31
oracle,1.0,205.806440617755,81.66666666666667,287.47310728442164,0.7972350338741331,0.7167752637591905,0.0,0.4045006373735261,1.0,1.375,2.3333333333333335,1.1666666666666667,1.1666666666666667,0.5668779523145111,1.977347355993477e-16,37
attn_ml_gcn_search,0.8799603174603176,206.06433291578995,87.5,293.56433291579,0.7969809527923252,0.710774056240601,0.0010105156549576825,0.42849300307900684,1.0,1.375,2.5,1.25,1.25,0.5706821367740853,0.021188853764125562,37
agg_gcn_search,0.8402777777777778,206.0820649296628,87.5,293.5820649296628,0.7969634828279184,0.7107565862761943,0.0010744078375597146,0.4244709306857814,1.0,1.375,2.5,1.25,1.25,0.5699797265134409,0.021250536103876692,37
ml_gcn_search,0.8382936507936508,206.11706950338484,84.58333333333333,290.7004028367182,0.7969289955631677,0.7135956622298343,0.0012166408401841013,0.4132178967525209,1.0,1.375,2.4166666666666665,1.2083333333333333,1.2083333333333333,0.5713224765273645,0.011226425952614614,37
flat_mlp_search,0.8134920634920634,206.30067019870094,84.58333333333333,290.8840035320343,0.7967481081786199,0.7134147748452865,0.0019406606987893982,0.4177593486400795,1.0,1.375,2.4166666666666665,1.2083333333333333,1.2083333333333333,0.5723490530091312,0.011865096807952918,37
agg_gcn_stable,0.4712301587301588,214.88161245500098,36.458333333333336,251.3399457883343,0.7882939778768464,0.7523744376469613,0.042271953747171916,0.22464271708505698,1.0,1.4166666666666667,1.0416666666666667,0.5,0.5416666666666666,0.6164067837356932,-0.1256923189699887,37
attn_ml_gcn_stable,0.4285714285714286,215.43408131434185,36.458333333333336,251.8924146476752,0.7877496735819292,0.7518301333520441,0.04497502900072089,0.22734579233860594,1.0,1.4166666666666667,1.0416666666666667,0.5,0.5416666666666666,0.6242606151878681,-0.12377050838895823,37
ml_gcn_stable,0.4285714285714286,215.43408131434185,36.458333333333336,251.8924146476752,0.7877496735819292,0.7518301333520441,0.04497502900072089,0.22734579233860594,1.0,1.4166666666666667,1.0416666666666667,0.5,0.5416666666666666,0.6242606151878681,-0.12377050838895823,37
ml_gcn_pruned,0.48214285714285715,215.77529505307862,62.708333333333336,278.48362838641197,0.78741350241076,0.7256318932153577,0.050932270196374106,0.3552370283216904,1.0,1.4583333333333333,1.7916666666666667,0.875,0.9166666666666666,0.577337211936756,-0.03127067774418136,37
agg_gcn_pruned,0.44246031746031744,215.91262700107544,62.708333333333336,278.62096033440884,0.7872781999989406,0.7254965908035381,0.0512692393663246,0.3564163522566053,1.0,1.4583333333333333,1.7916666666666667,0.875,0.9166666666666666,0.5810184632266514,-0.03079295671735503,37
attn_ml_gcn_pruned,0.4791666666666667,216.03307656830177,56.875,272.90807656830174,0.7871595304745796,0.7311250477159589,0.05241288220487839,0.32316079569659384,1.0,1.4583333333333333,1.625,0.7916666666666666,0.8333333333333334,0.5796668602176773,-0.05066571566887273,37
flat_mlp_pruned,0.49503968253968256,218.20561659782823,51.041666666666664,269.2472832644949,0.7850190969479525,0.7347317406261133,0.06285257819860991,0.3073854363780699,1.0,1.4583333333333333,1.4583333333333333,0.7083333333333334,0.75,0.6006146944779333,-0.06340010094194418,37
attn_ml_gcn_stable_search,0.4226190476190476,218.95695404769512,29.166666666666668,248.12362071436178,0.784278863007197,0.7555432308232889,0.06549040718502812,0.21591964843862832,1.0,1.4583333333333333,0.8333333333333334,0.4166666666666667,0.4166666666666667,0.6121204143049569,-0.13688058316748222,37
ml_gcn_stable_search,0.4226190476190476,218.95695404769512,29.166666666666668,248.12362071436178,0.784278863007197,0.7555432308232889,0.06549040718502812,0.21591964843862832,1.0,1.4583333333333333,0.8333333333333334,0.4166666666666667,0.4166666666666667,0.6121204143049569,-0.13688058316748222,37
agg_gcn_stable_search,0.4226190476190476,219.1513778163073,29.166666666666668,248.31804448297396,0.784087312496249,0.7553516803123409,0.06646037553617448,0.2168896167897747,1.0,1.4583333333333333,0.8333333333333334,0.4166666666666667,0.4166666666666667,0.6133660758235452,-0.13620426331812732,37
