policy,graph_id,hour,raw_assignment_accuracy,assignment_accuracy,energy_w,switching_penalty_w,energy_w_with_switching,energy_saving_vs_all_on,energy_saving_with_switching_vs_all_on,energy_gap_vs_oracle,energy_gap_with_switching_vs_oracle_static,served_ratio,active_bs,switch_events,activation_events,deactivation_events,max_load,mean_active_load
sinr_sleep,11,11,0.0,0.0,303.85271999054135,140.0,443.85271999054135,0.7006377142950332,0.5627066798122745,-0.022175797299965105,0.42835625119466847,1.0,2.0,4,2,2,0.7747632862133441,0.7622974544594666
sinr_sleep,12,12,0.0,0.0,321.97000962737525,140.0,461.97000962737525,0.6827881678548027,0.5448571333720441,0.06856390101835932,0.5332001766631167,1.0,2.0,4,2,2,0.9289888790544342,0.927000087521593
sinr_sleep,13,13,0.8,0.78,518.2067256368264,140.0,658.2067256368264,0.489451501835639,0.3515204673528804,0.16933418592892654,0.485244377617137,1.0,4.0,4,3,1,0.7177696417591842,0.6100305710764836
sinr_sleep,14,14,0.98,1.0,283.39447364541377,140.0,423.39447364541377,0.7207936220242229,0.5828625875414642,0.0,0.494011044743129,1.0,2.0,4,1,3,0.5832879471592268,0.5763133967764889
sinr_sleep,15,15,1.0,1.0,280.04330654533436,140.0,420.04330654533436,0.7240952644873553,0.5861642300045966,0.0,0.49992267884230374,1.0,2.0,4,2,2,0.5702888061635912,0.5458482413212213
sinr_sleep,16,16,0.96,0.98,320.31270914602175,70.0,390.31270914602175,0.6844209762108161,0.6154554589694368,-0.001925368590924959,0.21619031088024337,1.0,2.0,2,1,1,0.940419516234578,0.9119337195092886
sinr_sleep,17,17,0.48,0.5,441.89630002522154,105.0,546.8963000252215,0.5646341871672694,0.4611859113052005,0.027827324414844524,0.2720517477861173,1.0,3.0,3,2,1,0.8943204703720747,0.8478563637892216
sinr_sleep,18,18,0.64,0.62,419.33683656559106,70.0,489.33683656559106,0.5868602595412896,0.5178947422999103,0.015189707781467188,0.18465557232777746,1.0,3.0,2,1,1,0.7522547368226126,0.7111323428217641
sinr_sleep,19,19,0.26,0.26,395.1104180476666,210.0,605.1104180476666,0.6107286521697866,0.40383210044564866,0.21115186193283966,0.8548754373896938,1.0,3.0,6,3,3,0.6130710161428787,0.5643055639252519
load_sleep,0,0,1.0,1.0,312.3066904375891,0.0,312.3066904375891,0.6923086793718334,0.6923086793718334,0.0,0.0,1.0,2.0,0,0,0,0.8474521245439643,0.83915173125081
